athlete_id,athlete_display_name,stat,line,season_avg,season_std,games_played,games_over,hit_rate_season,hit_rate_L5,hit_rate_L10,hit_rate_home,hit_rate_away,prob_empirical,prob_poisson,prob_normal,prob_ensemble,confidence,edge_direction,edge_strength
4433633,Kierstan Bell,PRA,30.5,4.85,3.8835008622850102,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0305491825973537e-15,1.9893950313878948e-11,6.631993621020515e-12,High,UNDER,Strong
4433633,Kierstan Bell,PRA,32.5,4.85,3.8835008622850102,20,0,0.0,0.0,0.0,0.0,0.0,0.0,4.4767937903689325e-17,5.401660157898431e-13,1.8007026124258228e-13,High,UNDER,Strong
4433633,Kierstan Bell,PRA,35.5,4.85,3.8835008622850102,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.176533081826578e-19,1.4825842532724068e-15,4.942339688601965e-16,High,UNDER,Strong
4433633,Kierstan Bell,PRA,38.5,4.85,3.8835008622850102,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4207519947541615e-22,2.260296355462085e-18,7.535128102205201e-19,High,UNDER,Strong
4433633,Kierstan Bell,PRA,40.5,4.85,3.8835008622850102,20,0,0.0,0.0,0.0,0.0,0.0,0.0,3.4496466797056645e-24,2.1582314772075467e-20,7.195254806251724e-21,High,UNDER,Strong
4433634,Ashten Prechtel,points,8.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0680936347218484,0.0,0.022697878240616132,High,UNDER,Strong
4433634,Ashten Prechtel,points,10.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.013695268598382914,0.0,0.004565089532794305,High,UNDER,Strong
4433634,Ashten Prechtel,points,12.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0020188516274370284,0.0,0.0006729505424790095,High,UNDER,Strong
4433634,Ashten Prechtel,points,14.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.00022625367617675488,0.0,7.54178920589183e-05,High,UNDER,Strong
4433634,Ashten Prechtel,points,15.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,6.900824185567839e-05,0.0,2.300274728522613e-05,High,UNDER,Strong
4433634,Ashten Prechtel,points,16.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.9869043630341696e-05,0.0,6.6230145434472316e-06,High,UNDER,Strong
4433634,Ashten Prechtel,points,17.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,5.416338269948656e-06,0.0,1.8054460899828853e-06,High,UNDER,Strong
4433634,Ashten Prechtel,points,18.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.4016978920617045e-06,0.0,4.6723263068723483e-07,High,UNDER,Strong
4433634,Ashten Prechtel,points,19.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,3.452135820914455e-07,0.0,1.1507119403048183e-07,High,UNDER,Strong
4433634,Ashten Prechtel,points,20.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,8.109250459888157e-08,0.0,2.7030834866293857e-08,High,UNDER,Strong
4433634,Ashten Prechtel,points,22.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,3.914267669236298e-09,0.0,1.3047558897454327e-09,High,UNDER,Strong
4433634,Ashten Prechtel,points,24.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.599586398487005e-10,0.0,5.33195466162335e-11,High,UNDER,Strong
4433634,Ashten Prechtel,points,26.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,5.603759330111886e-12,0.0,1.867919776703962e-12,High,UNDER,Strong
4433634,Ashten Prechtel,points,28.5,5.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.7011978292655458e-13,0.0,5.670659430885153e-14,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,2.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.08030139707139418,0.0,0.026767132357131393,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,3.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.01898815687615381,0.0,0.0063293856253846025,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,4.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.003659846827343713,0.0,0.0012199489424479044,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,5.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.000594184817581693,0.0,0.00019806160586056433,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,6.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,8.32411492880231e-05,0.0,2.774704976267437e-05,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,7.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.024919667464169e-05,0.0,3.41639889154723e-06,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,8.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.1252025979690174e-06,0.0,3.750675326563391e-07,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,9.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.1142547833872071e-07,0.0,3.7141826112906905e-08,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,10.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.004776637569095e-08,0.0,3.34925545856365e-09,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,11.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,8.316107426882326e-10,0.0,2.7720358089607753e-10,High,UNDER,Strong
4433634,Ashten Prechtel,rebounds,12.5,1.0,,1,0,0.0,0.0,0.0,0.0,,0.0,6.359777327134129e-11,0.0,2.1199257757113764e-11,High,UNDER,Strong
4433634,Ashten Prechtel,assists,1.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,2.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,3.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,4.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,5.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,6.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,7.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,assists,8.5,0.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,12.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.008827483517898136,0.0,0.0029424945059660455,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,15.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,0.0005090982712175448,0.0,0.0001696994237391816,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,18.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.7597042093821766e-05,0.0,5.865680697940589e-06,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,20.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.4551069899690128e-06,0.0,4.850356633230043e-07,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,22.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.0053900922611984e-07,0.0,3.351300307537328e-08,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,25.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.344248400290277e-09,0.0,4.48082800096759e-10,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,28.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.2886792024795832e-11,0.0,4.2955973415986105e-12,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,30.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,4.913563616344795e-13,0.0,1.6378545387815984e-13,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,32.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,1.6531205182729027e-14,0.0,5.510401727576343e-15,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,35.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,8.195284873245789e-17,0.0,2.731761624415263e-17,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,38.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,3.1827605614114767e-19,0.0,1.060920187137159e-19,High,UNDER,Strong
4433634,Ashten Prechtel,PRA,40.5,6.0,,1,0,0.0,0.0,0.0,0.0,,0.0,6.929090798032127e-21,0.0,2.3096969326773758e-21,High,UNDER,Strong
4433635,Diamond Miller,points,8.5,8.777777777777779,4.3175254071082945,27,14,0.5185185185185185,0.6,0.5,0.5714285714285714,0.46153846153846156,0.5185185185185185,0.5147284330778766,0.525649159276725,0.5196320369577067,High,OVER,Weak
4433635,Diamond Miller,points,10.5,8.777777777777779,4.3175254071082945,27,10,0.37037037037037035,0.6,0.4,0.2857142857142857,0.46153846153846156,0.37037037037037035,0.26800980199556973,0.3449867438456853,0.3277889720705418,High,UNDER,Strong
4433635,Diamond Miller,points,12.5,8.777777777777779,4.3175254071082945,27,7,0.25925925925925924,0.4,0.3,0.21428571428571427,0.3076923076923077,0.25925925925925924,0.10865979711367203,0.1943109205942415,0.18740999232239094,High,UNDER,Strong
4433635,Diamond Miller,points,14.5,8.777777777777779,4.3175254071082945,27,3,0.1111111111111111,0.2,0.1,0.0,0.23076923076923078,0.1111111111111111,0.03470572177872233,0.09252793307557072,0.07944825532180139,High,UNDER,Strong
4433635,Diamond Miller,points,15.5,8.777777777777779,4.3175254071082945,27,2,0.07407407407407407,0.0,0.0,0.0,0.15384615384615385,0.07407407407407407,0.018028309523422662,0.059739775050011296,0.050614052882502675,High,UNDER,Strong
4433635,Diamond Miller,points,16.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.008878895855584533,0.036841564810370986,0.015240153555318506,High,UNDER,Strong
4433635,Diamond Miller,points,17.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004154688798334799,0.0216818347340541,0.0086121745107963,High,UNDER,Strong
4433635,Diamond Miller,points,18.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018509088136265993,0.012167321321193693,0.004672743378273431,High,UNDER,Strong
4433635,Diamond Miller,points,19.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007865894054865508,0.006506406435299191,0.0024309986135952473,High,UNDER,Strong
4433635,Diamond Miller,points,20.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003194714430250859,0.0033134623573219746,0.0012109779334490201,High,UNDER,Strong
4433635,Diamond Miller,points,22.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,4.6318154249919125e-05,0.0007408067947030008,0.00026237498298430664,High,UNDER,Strong
4433635,Diamond Miller,points,24.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,5.713224197986965e-06,0.000135532739440197,4.708198787939466e-05,High,UNDER,Strong
4433635,Diamond Miller,points,26.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,6.063295900943085e-07,2.0240460207483937e-05,6.948929932526082e-06,High,UNDER,Strong
4433635,Diamond Miller,points,28.5,8.777777777777779,4.3175254071082945,27,0,0.0,0.0,0.0,0.0,0.0,0.0,5.591755715074223e-08,2.462636245447356e-06,8.395179341993659e-07,High,UNDER,Strong
4433635,Diamond Miller,rebounds,2.5,2.4444444444444446,1.6486202467362572,27,14,0.5185185185185185,0.4,0.6,0.5,0.5384615384615384,0.5185185185185185,0.44185894251954144,0.486558902155348,0.48231212106446936,High,UNDER,Weak
4433635,Diamond Miller,rebounds,3.5,2.4444444444444446,1.6486202467362572,27,6,0.2222222222222222,0.2,0.4,0.21428571428571427,0.23076923076923078,0.2222222222222222,0.23061681626476355,0.2609998277445127,0.23794628874383283,High,UNDER,Strong
4433635,Diamond Miller,rebounds,4.5,2.4444444444444446,1.6486202467362572,27,2,0.07407407407407407,0.2,0.1,0.07142857142857142,0.07692307692307693,0.07407407407407407,0.1015244057757326,0.1062292100586048,0.09394256330280382,High,UNDER,Strong
4433635,Diamond Miller,rebounds,5.5,2.4444444444444446,1.6486202467362572,27,1,0.037037037037037035,0.2,0.1,0.0,0.07692307692307693,0.037037037037037035,0.038412560647761954,0.03191240246669206,0.035787333383830354,High,UNDER,Strong
4433635,Diamond Miller,rebounds,6.5,2.4444444444444446,1.6486202467362572,27,1,0.037037037037037035,0.2,0.1,0.0,0.07692307692307693,0.037037037037037035,0.012700327447477596,0.006947440807324594,0.01889493509727974,High,UNDER,Strong
4433635,Diamond Miller,rebounds,7.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.003721452361664017,0.001082768772421479,0.0016014070446951653,High,UNDER,Strong
4433635,Diamond Miller,rebounds,8.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009779071965543092,0.0001198104004842043,0.0003659058656795045,High,UNDER,Strong
4433635,Diamond Miller,rebounds,9.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023274678133932848,9.35840523802027e-06,8.070172885911625e-05,High,UNDER,Strong
4433635,Diamond Miller,rebounds,10.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0596457620110515e-05,5.138973483985355e-07,1.7036784989503017e-05,High,UNDER,Strong
4433635,Diamond Miller,rebounds,11.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0118607904728779e-05,1.977956692431049e-08,3.3794624905510298e-06,High,UNDER,Strong
4433635,Diamond Miller,rebounds,12.5,2.4444444444444446,1.6486202467362572,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.873119999743612e-06,5.324150363015724e-10,6.245508049266378e-07,High,UNDER,Strong
4433635,Diamond Miller,assists,1.5,1.2962962962962963,1.2954005859434672,27,9,0.3333333333333333,0.2,0.4,0.42857142857142855,0.23076923076923078,0.3333333333333333,0.3718641267611655,0.437523315386076,0.3809069251601916,High,UNDER,Moderate
4433635,Diamond Miller,assists,2.5,1.2962962962962963,1.2954005859434672,27,4,0.14814814814814814,0.2,0.3,0.14285714285714285,0.15384615384615385,0.14814814814814814,0.14203543956953732,0.17638922798951834,0.15552427190240128,High,UNDER,Strong
4433635,Diamond Miller,assists,3.5,1.2962962962962963,1.2954005859434672,27,2,0.07407407407407407,0.2,0.2,0.14285714285714285,0.0,0.07407407407407407,0.04272674757315467,0.044455021076619895,0.05375194757461621,High,UNDER,Strong
4433635,Diamond Miller,assists,4.5,1.2962962962962963,1.2954005859434672,27,1,0.037037037037037035,0.2,0.1,0.07142857142857142,0.0,0.037037037037037035,0.010543375166919541,0.006696630995099891,0.018092347733018824,High,UNDER,Strong
4433635,Diamond Miller,assists,5.5,1.2962962962962963,1.2954005859434672,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021995378764141345,0.0005870480994673042,0.0009288619919604796,High,UNDER,Strong
4433635,Diamond Miller,assists,6.5,1.2962962962962963,1.2954005859434672,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039685698031728813,2.9464185937342154e-05,0.0001421070554182101,High,UNDER,Strong
4433635,Diamond Miller,assists,7.5,1.2962962962962963,1.2954005859434672,27,0,0.0,0.0,0.0,0.0,0.0,0.0,6.302718474379817e-05,8.379747441781927e-07,2.128838649599212e-05,High,UNDER,Strong
4433635,Diamond Miller,assists,8.5,1.2962962962962963,1.2954005859434672,27,0,0.0,0.0,0.0,0.0,0.0,0.0,8.93439379439006e-06,1.3412784535222844e-08,2.982602192975094e-06,High,UNDER,Strong
4433635,Diamond Miller,PRA,12.5,12.518518518518519,5.23575261190838,27,15,0.5555555555555556,0.8,0.6,0.6428571428571429,0.46153846153846156,0.5555555555555556,0.48312056098749573,0.50141103011383,0.5133623822189605,High,OVER,Weak
4433635,Diamond Miller,PRA,15.5,12.518518518518519,5.23575261190838,27,8,0.2962962962962963,0.4,0.3,0.21428571428571427,0.38461538461538464,0.2962962962962963,0.19547371842858263,0.2845265527431078,0.2587655224893289,High,UNDER,Strong
4433635,Diamond Miller,PRA,18.5,12.518518518518519,5.23575261190838,27,4,0.14814814814814814,0.0,0.1,0.14285714285714285,0.15384615384615385,0.14814814814814814,0.05245255013830739,0.12663763880454437,0.10907944569699997,High,UNDER,Strong
4433635,Diamond Miller,PRA,20.5,12.518518518518519,5.23575261190838,27,1,0.037037037037037035,0.0,0.0,0.0,0.07692307692307693,0.037037037037037035,0.017555524949371633,0.06370202122162506,0.039431527736011246,High,UNDER,Strong
4433635,Diamond Miller,PRA,22.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004990200700756866,0.02829863569571428,0.011096278798823717,High,UNDER,Strong
4433635,Diamond Miller,PRA,25.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005683843767863943,0.006580334801441056,0.0023829063927424837,High,UNDER,Strong
4433635,Diamond Miller,PRA,28.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,4.7195593111791354e-05,0.0011351905503239096,0.00039412871447856696,High,UNDER,Strong
4433635,Diamond Miller,PRA,30.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,7.63801610268795e-06,0.0002969727649463729,0.00010153692701635361,High,UNDER,Strong
4433635,Diamond Miller,PRA,32.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948723489560562e-06,6.771928365736514e-05,2.2938052002107064e-05,High,UNDER,Strong
4433635,Diamond Miller,PRA,35.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,4.7996357622603885e-08,5.684843968514447e-06,1.910946775379017e-06,High,UNDER,Strong
4433635,Diamond Miller,PRA,38.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.656494044082663e-09,3.4828000719268694e-07,1.1664550041225654e-07,High,UNDER,Strong
4433635,Diamond Miller,PRA,40.5,12.518518518518519,5.23575261190838,27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5505262248211992e-10,4.538123135961024e-08,1.517876132736412e-08,High,UNDER,Strong
4433643,Mackenzie Holmes,points,8.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,0.003802992061675958,0.08852051681609208,0.04664751883227188,High,UNDER,Strong
4433643,Mackenzie Holmes,points,10.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,0.00029233695064733665,0.032825245746039185,0.02691221010524471,High,UNDER,Strong
4433643,Mackenzie Holmes,points,12.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,1.6149048555924104e-05,0.009858679130572857,0.0191646252660588,High,UNDER,Strong
4433643,Mackenzie Holmes,points,14.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,6.703859112405609e-07,0.0023820656898796496,0.016667261231612836,High,UNDER,Strong
4433643,Mackenzie Holmes,points,15.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,1.2408017083996487e-07,0.001077467458024416,0.01623221305241429,High,UNDER,Strong
4433643,Mackenzie Holmes,points,16.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,2.164784451485278e-08,0.00046077167218796253,0.016026613646360034,High,UNDER,Strong
4433643,Mackenzie Holmes,points,17.5,3.0,4.0743097574926725,21,1,0.047619047619047616,0.0,0.0,0.1111111111111111,0.0,0.047619047619047616,3.5715516339507343e-09,0.00018621625419676174,0.015935089148265337,High,UNDER,Strong
4433643,Mackenzie Holmes,points,18.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,5.588361538003941e-10,7.109558876987362e-05,2.3698715868675806e-05,High,UNDER,Strong
4433643,Mackenzie Holmes,points,19.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,8.314423588191718e-11,2.5634466540863314e-05,8.544849895033065e-06,High,UNDER,Strong
4433643,Mackenzie Holmes,points,20.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1790448194145643e-11,8.726557007739838e-06,2.9088562660626772e-06,High,UNDER,Strong
4433643,Mackenzie Holmes,points,22.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0704110197496535e-13,8.503228065849717e-07,2.834410045420246e-07,High,UNDER,Strong
4433643,Mackenzie Holmes,points,24.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0724118736993583e-15,6.566959959751037e-08,2.188986755664075e-08,High,UNDER,Strong
4433643,Mackenzie Holmes,points,26.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,3.903135424462434e-17,4.014504921721764e-09,1.3381683202510393e-09,High,UNDER,Strong
4433643,Mackenzie Holmes,points,28.5,3.0,4.0743097574926725,21,0,0.0,0.0,0.0,0.0,0.0,0.0,4.292211973758184e-19,1.940640190570474e-10,6.468800649542287e-11,High,UNDER,Strong
4433643,Mackenzie Holmes,rebounds,2.5,3.1904761904761907,2.8916958280401412,21,10,0.47619047619047616,0.2,0.2,0.6666666666666666,0.3333333333333333,0.47619047619047616,0.6181050685153173,0.594361516187857,0.5628856869645502,High,OVER,Weak
4433643,Mackenzie Holmes,rebounds,3.5,3.1904761904761907,2.8916958280401412,21,9,0.42857142857142855,0.0,0.1,0.6666666666666666,0.25,0.42857142857142855,0.39535950165738387,0.4573790776149297,0.427103335947914,High,UNDER,Weak
4433643,Mackenzie Holmes,rebounds,4.5,3.1904761904761907,2.8916958280401412,21,7,0.3333333333333333,0.0,0.0,0.5555555555555556,0.16666666666666666,0.3333333333333333,0.21769339475879432,0.32532596857808316,0.2921175655567369,High,UNDER,Strong
4433643,Mackenzie Holmes,rebounds,5.5,3.1904761904761907,2.8916958280401412,21,7,0.3333333333333333,0.0,0.0,0.5555555555555556,0.16666666666666666,0.3333333333333333,0.10432549797588464,0.21223957926853693,0.2166328035259183,High,UNDER,Strong
4433643,Mackenzie Holmes,rebounds,6.5,3.1904761904761907,2.8916958280401412,21,2,0.09523809523809523,0.0,0.0,0.1111111111111111,0.08333333333333333,0.09523809523809523,0.0440425687341787,0.12620975033758575,0.08849680476995321,High,UNDER,Strong
